order_id,shop_id,user_id,order_amount,total_items,payment_method,created_at,shoe_price
3828,37,708,142,1,credit_card,29/03/2017 12:55,142
3829,7,746,112,1,credit_card,28/03/2017 8:08,112
3830,67,938,131,1,credit_card,16/03/2017 11:49,131
3831,22,983,292,2,cash,11/03/2017 11:01,146
3832,24,873,280,2,credit_card,10/03/2017 14:44,140
3833,31,920,129,1,debit,13/03/2017 13:45,129
3834,27,719,338,2,cash,25/03/2017 11:03,169
3835,7,986,112,1,debit,18/03/2017 3:51,112
3836,68,879,544,4,debit,03/03/2017 1:53,136
3837,10,971,148,1,cash,17/03/2017 18:51,148
3838,75,758,256,2,cash,04/03/2017 15:58,128
3839,17,748,176,1,cash,11/03/2017 20:16,176
3840,41,862,236,2,cash,15/03/2017 20:07,118
3841,71,935,492,3,debit,01/03/2017 22:46,164
3842,55,990,684,4,credit_card,21/03/2017 1:46,171
3843,85,996,172,1,debit,01/03/2017 13:27,172
3844,87,802,447,3,debit,28/03/2017 23:34,149
3845,71,831,492,3,cash,23/03/2017 5:13,164
3846,7,755,112,1,credit_card,17/03/2017 0:49,112
3847,63,799,272,2,debit,13/03/2017 0:37,136
3848,90,923,534,3,debit,05/03/2017 3:31,178
3849,91,726,160,1,credit_card,13/03/2017 4:05,160
3850,85,771,344,2,debit,14/03/2017 22:44,172
3851,36,886,130,1,debit,24/03/2017 20:57,130
3852,49,865,387,3,cash,04/03/2017 13:33,129
3853,40,939,161,1,debit,10/03/2017 7:01,161
3854,62,794,160,1,cash,16/03/2017 0:29,160
3855,30,994,153,1,debit,18/03/2017 17:04,153
3856,28,975,164,1,cash,10/03/2017 6:00,164
3857,2,708,188,2,credit_card,18/03/2017 23:27,94
3858,59,762,534,3,debit,13/03/2017 19:42,178
3859,99,931,390,2,cash,24/03/2017 22:14,195
3860,90,821,178,1,credit_card,10/03/2017 21:23,178
3861,99,743,195,1,debit,10/03/2017 15:16,195
3862,54,934,133,1,debit,08/03/2017 9:54,133
3863,16,722,156,1,credit_card,07/03/2017 19:48,156
3864,15,706,153,1,credit_card,23/03/2017 13:04,153
3865,98,950,133,1,cash,24/03/2017 9:57,133
3866,68,815,816,6,debit,11/03/2017 9:31,136
3867,58,970,138,1,credit_card,13/03/2017 14:47,138
3868,60,821,531,3,debit,08/03/2017 5:12,177
3869,54,964,133,1,credit_card,29/03/2017 1:36,133
3870,22,963,292,2,debit,08/03/2017 22:02,146
3871,10,872,444,3,cash,28/03/2017 18:21,148
3872,92,818,90,1,debit,18/03/2017 9:10,90
3873,94,978,134,1,credit_card,07/03/2017 14:10,134
3874,71,784,328,2,debit,01/03/2017 17:20,164
3875,68,710,136,1,debit,24/03/2017 0:18,136
3876,20,739,381,3,debit,11/03/2017 7:25,127
3877,7,791,112,1,credit_card,07/03/2017 8:04,112
3878,13,890,480,3,credit_card,24/03/2017 17:26,160
3879,13,819,160,1,debit,03/03/2017 17:56,160
3880,40,745,483,3,cash,20/03/2017 22:37,161
3881,14,995,232,2,debit,23/03/2017 14:22,116
3882,47,854,290,2,debit,21/03/2017 10:40,145
3883,40,798,322,2,debit,19/03/2017 0:25,161
3884,60,957,354,2,debit,29/03/2017 4:19,177
3885,26,716,352,2,debit,05/03/2017 0:54,176
3886,30,969,153,1,cash,04/03/2017 11:59,153
3887,40,854,322,2,credit_card,28/03/2017 1:10,161
3888,73,736,330,2,debit,08/03/2017 11:42,165
3889,52,949,292,2,debit,29/03/2017 9:09,146
3890,37,916,426,3,debit,06/03/2017 9:59,142
3891,33,856,692,4,cash,17/03/2017 10:46,173
3892,89,724,588,3,debit,17/03/2017 2:19,196
3893,94,908,134,1,cash,07/03/2017 13:59,134
3894,26,704,176,1,credit_card,13/03/2017 21:13,176
3895,55,911,171,1,cash,19/03/2017 0:13,171
3896,87,850,298,2,credit_card,25/03/2017 21:16,149
3897,98,998,532,4,credit_card,23/03/2017 1:39,133
3898,67,826,262,2,credit_card,19/03/2017 14:59,131
3899,30,764,459,3,cash,26/03/2017 19:36,153
3900,39,721,268,2,credit_card,03/03/2017 21:14,134
3901,68,895,272,2,cash,07/03/2017 1:33,136
3902,60,782,531,3,cash,20/03/2017 12:37,177
3903,91,921,320,2,debit,13/03/2017 12:59,160
3904,42,975,352,1,debit,12/03/2017 1:28,352
3905,6,947,374,2,cash,19/03/2017 23:42,187
3906,91,879,160,1,credit_card,25/03/2017 8:50,160
3907,74,933,306,2,credit_card,05/03/2017 19:49,153
3908,80,787,580,4,cash,09/03/2017 2:06,145
3909,20,800,127,1,debit,06/03/2017 5:28,127
3910,9,852,472,4,debit,01/03/2017 10:16,118
3911,45,795,284,2,debit,28/03/2017 23:13,142
3912,97,851,162,1,debit,17/03/2017 20:03,162
3913,44,764,144,1,cash,08/03/2017 6:25,144
3914,81,746,354,2,debit,01/03/2017 12:04,177
3915,48,730,234,2,debit,14/03/2017 13:30,117
3916,92,760,180,2,cash,26/03/2017 15:44,90
3917,80,962,145,1,debit,12/03/2017 15:44,145
3918,70,988,173,1,cash,09/03/2017 21:53,173
3919,59,734,178,1,cash,05/03/2017 0:45,178
3920,29,932,326,2,credit_card,11/03/2017 14:47,163
3921,54,914,399,3,debit,22/03/2017 14:16,133
3922,88,815,528,3,credit_card,05/03/2017 6:21,176
3923,18,735,312,2,cash,21/03/2017 6:06,156
3924,69,816,262,2,debit,05/03/2017 2:10,131
3925,58,933,138,1,cash,23/03/2017 7:46,138
3926,39,895,134,1,cash,10/03/2017 16:44,134
3927,44,951,432,3,debit,03/03/2017 3:21,144
3928,97,979,810,5,credit_card,11/03/2017 7:37,162
3929,34,811,244,2,debit,23/03/2017 22:34,122
3930,91,815,160,1,credit_card,01/03/2017 19:48,160
3931,88,932,352,2,debit,19/03/2017 20:26,176
3932,100,768,333,3,cash,03/03/2017 2:45,111
3933,68,887,272,2,debit,25/03/2017 22:38,136
3934,57,915,147,1,cash,15/03/2017 1:19,147
3935,65,912,462,3,credit_card,05/03/2017 12:11,154
3936,56,916,234,2,cash,07/03/2017 6:50,117
3937,88,771,176,1,debit,21/03/2017 7:36,176
3938,63,857,272,2,cash,30/03/2017 20:21,136
3939,74,985,459,3,cash,22/03/2017 6:10,153
3940,17,852,352,2,credit_card,09/03/2017 13:48,176
3941,70,832,173,1,cash,03/03/2017 23:22,173
3942,66,731,161,1,cash,25/03/2017 14:54,161
3943,14,852,348,3,debit,27/03/2017 11:32,116
3944,56,843,117,1,debit,12/03/2017 4:22,117
3945,54,723,133,1,credit_card,18/03/2017 16:30,133
3946,15,814,306,2,credit_card,13/03/2017 3:41,153
3947,39,997,402,3,cash,03/03/2017 12:38,134
3948,72,808,160,1,credit_card,21/03/2017 22:38,160
3949,85,897,344,2,credit_card,05/03/2017 7:30,172
3950,39,968,134,1,credit_card,09/03/2017 3:54,134
3951,86,732,260,2,credit_card,22/03/2017 5:45,130
3952,5,842,284,2,credit_card,10/03/2017 11:28,142
3953,93,805,228,2,debit,07/03/2017 5:20,114
3954,46,710,498,3,debit,23/03/2017 17:44,166
3955,52,945,584,4,cash,25/03/2017 18:04,146
3956,31,859,516,4,cash,09/03/2017 17:59,129
3957,52,745,146,1,debit,01/03/2017 0:44,146
3958,71,822,328,2,debit,28/03/2017 12:50,164
3959,89,932,196,1,debit,01/03/2017 10:48,196
3960,72,750,160,1,credit_card,28/03/2017 5:04,160
3961,70,962,519,3,debit,28/03/2017 10:33,173
3962,90,712,356,2,cash,03/03/2017 4:42,178
3963,91,916,480,3,debit,17/03/2017 6:04,160
3964,64,949,133,1,credit_card,20/03/2017 6:22,133
3965,33,999,173,1,credit_card,27/03/2017 17:46,173
3966,64,808,399,3,debit,26/03/2017 21:29,133
3967,10,976,740,5,debit,13/03/2017 17:09,148
3968,30,942,306,2,credit_card,27/03/2017 7:43,153
3969,1,788,316,2,credit_card,18/03/2017 12:55,158
3970,69,925,131,1,cash,23/03/2017 23:54,131
3971,57,961,441,3,debit,12/03/2017 6:44,147
3972,65,847,154,1,credit_card,22/03/2017 8:56,154
3973,11,724,184,1,credit_card,16/03/2017 19:08,184
3974,60,898,531,3,credit_card,07/03/2017 21:28,177
3975,63,966,272,2,debit,11/03/2017 16:02,136
3976,65,870,154,1,credit_card,13/03/2017 12:27,154
3977,38,753,380,2,debit,15/03/2017 20:50,190
3978,55,766,171,1,debit,10/03/2017 9:54,171
3979,55,785,684,4,debit,24/03/2017 0:32,171
3980,31,828,258,2,credit_card,09/03/2017 0:47,129
3981,56,931,468,4,cash,09/03/2017 1:46,117
3982,100,818,111,1,cash,23/03/2017 21:34,111
3983,96,922,459,3,debit,11/03/2017 19:58,153
3984,79,794,362,2,cash,21/03/2017 19:54,181
3985,13,710,480,3,debit,16/03/2017 14:24,160
3986,61,934,316,2,credit_card,11/03/2017 14:29,158
3987,97,897,162,1,cash,18/03/2017 13:15,162
3988,20,795,508,4,cash,24/03/2017 21:05,127
3989,27,714,169,1,credit_card,30/03/2017 19:00,169
3990,100,889,333,3,debit,05/03/2017 0:13,111
3991,23,981,468,3,credit_card,09/03/2017 8:17,156
3992,63,782,272,2,cash,04/03/2017 21:31,136
3993,7,970,112,1,credit_card,12/03/2017 9:44,112
3994,87,707,447,3,credit_card,17/03/2017 12:37,149
3995,35,777,328,2,debit,03/03/2017 7:20,164
3996,51,701,561,3,debit,16/03/2017 1:15,187
3997,47,900,435,3,credit_card,14/03/2017 17:56,145
3998,71,747,328,2,debit,28/03/2017 8:40,164
3999,42,886,352,1,debit,09/03/2017 20:10,352
4000,98,857,266,2,debit,01/03/2017 14:06,133
4001,79,900,181,1,cash,22/03/2017 2:15,181
4002,29,856,326,2,cash,17/03/2017 5:44,163
4003,19,943,163,1,credit_card,15/03/2017 2:43,163
4004,63,752,136,1,cash,27/03/2017 20:26,136
4005,35,741,328,2,debit,28/03/2017 1:27,164
4006,73,882,330,2,debit,06/03/2017 17:41,165
4007,4,916,256,2,cash,28/03/2017 6:48,128
4008,5,982,284,2,credit_card,11/03/2017 1:50,142
4009,36,976,260,2,debit,03/03/2017 22:19,130
4010,89,831,196,1,cash,12/03/2017 15:57,196
4011,55,947,513,3,cash,13/03/2017 3:42,171
4012,70,893,173,1,credit_card,23/03/2017 7:52,173
4013,83,841,129,1,credit_card,06/03/2017 8:21,129
4014,77,880,468,3,debit,11/03/2017 3:24,156
4015,27,829,169,1,credit_card,08/03/2017 9:54,169
4016,98,954,532,4,cash,03/03/2017 11:11,133
4017,27,996,169,1,credit_card,07/03/2017 11:45,169
4018,40,799,322,2,debit,10/03/2017 21:14,161
4019,96,891,153,1,cash,01/03/2017 1:54,153
4020,53,847,224,2,cash,23/03/2017 23:03,112
4021,95,863,336,2,credit_card,08/03/2017 5:42,168
4022,57,888,147,1,cash,17/03/2017 13:34,147
4023,68,993,272,2,credit_card,22/03/2017 8:38,136
4024,29,774,489,3,cash,07/03/2017 21:56,163
4025,93,721,456,4,debit,05/03/2017 7:07,114
4026,49,842,258,2,credit_card,08/03/2017 15:23,129
4027,51,839,187,1,cash,25/03/2017 7:03,187
4028,84,972,306,2,credit_card,16/03/2017 7:03,153
4029,1,786,474,3,credit_card,09/03/2017 6:24,158
4030,9,764,236,2,debit,03/03/2017 23:43,118
4031,31,985,129,1,debit,23/03/2017 8:18,129
4032,79,727,362,2,credit_card,09/03/2017 1:59,181
4033,94,931,402,3,credit_card,28/03/2017 14:09,134
4034,8,975,264,2,credit_card,24/03/2017 4:18,132
4035,73,896,330,2,debit,20/03/2017 0:27,165
4036,73,740,330,2,debit,03/03/2017 12:39,165
4037,70,798,346,2,credit_card,18/03/2017 3:24,173
4038,93,804,114,1,debit,27/03/2017 16:01,114
4039,80,761,145,1,cash,16/03/2017 18:34,145
4040,32,718,202,2,debit,01/03/2017 3:06,101
4041,78,852,25725,1,cash,02/03/2017 14:31,25725
4042,58,802,276,2,cash,29/03/2017 7:37,138
4043,63,767,136,1,credit_card,19/03/2017 8:56,136
4044,53,994,224,2,debit,11/03/2017 2:50,112
4045,57,981,294,2,cash,29/03/2017 2:34,147
4046,15,944,153,1,credit_card,05/03/2017 8:16,153
4047,56,788,117,1,credit_card,10/03/2017 22:30,117
4048,69,968,131,1,credit_card,27/03/2017 11:20,131
4049,95,895,168,1,cash,27/03/2017 1:14,168
4050,40,848,161,1,credit_card,16/03/2017 5:32,161
4051,44,737,144,1,credit_card,22/03/2017 16:53,144
4052,29,739,489,3,cash,19/03/2017 5:18,163
4053,63,768,272,2,cash,19/03/2017 17:14,136
4054,8,938,396,3,credit_card,11/03/2017 12:42,132
4055,89,819,196,1,debit,09/03/2017 14:22,196
4056,8,829,264,2,credit_card,21/03/2017 21:28,132
4057,42,607,704000,2000,credit_card,28/03/2017 4:00,352
4058,81,983,531,3,debit,04/03/2017 13:07,177
4059,35,816,328,2,debit,11/03/2017 18:51,164
4060,100,701,444,4,debit,01/03/2017 7:14,111
4061,84,851,459,3,cash,26/03/2017 5:01,153
4062,49,789,129,1,cash,06/03/2017 20:49,129
4063,73,881,165,1,debit,09/03/2017 15:34,165
4064,11,924,552,3,debit,13/03/2017 20:43,184
4065,72,860,160,1,credit_card,11/03/2017 0:20,160
4066,14,979,116,1,credit_card,26/03/2017 10:23,116
4067,32,983,101,1,credit_card,25/03/2017 1:22,101
4068,28,836,164,1,credit_card,22/03/2017 3:11,164
4069,97,912,324,2,credit_card,13/03/2017 8:56,162
4070,95,915,336,2,credit_card,30/03/2017 14:05,168
4071,57,774,441,3,cash,27/03/2017 18:19,147
4072,46,789,166,1,cash,02/03/2017 8:34,166
4073,34,913,122,1,credit_card,02/03/2017 21:02,122
4074,89,781,196,1,credit_card,03/03/2017 3:28,196
4075,63,884,136,1,credit_card,13/03/2017 20:51,136
4076,62,852,160,1,credit_card,15/03/2017 6:19,160
4077,34,829,122,1,credit_card,21/03/2017 16:00,122
4078,14,965,464,4,debit,30/03/2017 18:37,116
4079,27,818,507,3,debit,14/03/2017 22:27,169
4080,78,946,51450,2,cash,20/03/2017 21:14,25725
4081,16,938,468,3,cash,05/03/2017 9:19,156
4082,45,978,142,1,cash,01/03/2017 20:48,142
4083,10,979,296,2,cash,23/03/2017 3:02,148
4084,41,769,236,2,debit,11/03/2017 5:01,118
4085,76,983,310,2,cash,25/03/2017 13:23,155
4086,19,737,326,2,cash,06/03/2017 20:07,163
4087,99,897,390,2,debit,22/03/2017 7:08,195
4088,70,799,346,2,cash,29/03/2017 2:23,173
4089,53,722,112,1,debit,27/03/2017 11:10,112
4090,35,978,164,1,debit,20/03/2017 20:16,164
4091,59,889,356,2,debit,04/03/2017 14:00,178
4092,21,775,426,3,credit_card,28/03/2017 5:01,142
4093,90,889,712,4,cash,18/03/2017 10:48,178
4094,94,854,402,3,cash,21/03/2017 1:55,134
4095,84,976,306,2,cash,06/03/2017 8:30,153
4096,18,934,312,2,cash,20/03/2017 2:46,156
4097,13,784,160,1,debit,12/03/2017 4:46,160
4098,67,837,393,3,debit,30/03/2017 21:20,131
4099,21,817,142,1,credit_card,24/03/2017 5:44,142
4100,59,888,356,2,credit_card,23/03/2017 20:10,178
4101,24,886,280,2,cash,07/03/2017 4:54,140
4102,7,932,224,2,credit_card,04/03/2017 14:00,112
4103,59,871,356,2,debit,15/03/2017 17:02,178
4104,14,899,116,1,credit_card,25/03/2017 18:07,116
4105,11,700,184,1,credit_card,22/03/2017 21:51,184
4106,81,904,177,1,debit,20/03/2017 11:26,177
4107,26,878,176,1,debit,20/03/2017 4:32,176
4108,63,809,272,2,debit,24/03/2017 6:18,136
4109,45,779,142,1,cash,07/03/2017 10:47,142
4110,58,756,552,4,debit,14/03/2017 5:13,138
4111,52,869,292,2,cash,30/03/2017 19:41,146
4112,76,795,620,4,cash,25/03/2017 15:53,155
4113,86,741,260,2,debit,18/03/2017 1:10,130
4114,96,974,306,2,cash,11/03/2017 20:18,153
4115,94,817,670,5,credit_card,03/03/2017 11:00,134
4116,71,741,492,3,debit,19/03/2017 0:18,164
4117,12,917,603,3,debit,28/03/2017 9:42,201
4118,32,841,101,1,cash,16/03/2017 18:53,101
4119,54,959,266,2,debit,18/03/2017 19:14,133
4120,67,935,131,1,cash,16/03/2017 20:38,131
4121,33,890,173,1,debit,19/03/2017 10:00,173
4122,67,775,131,1,cash,05/03/2017 16:59,131
4123,3,738,148,1,debit,16/03/2017 23:31,148
4124,43,956,181,1,debit,07/03/2017 1:54,181
4125,100,937,333,3,cash,26/03/2017 20:03,111
4126,38,851,380,2,cash,08/03/2017 13:11,190
4127,89,935,392,2,cash,29/03/2017 3:56,196
4128,66,988,161,1,cash,03/03/2017 12:50,161
4129,47,837,580,4,cash,23/03/2017 10:40,145
4130,24,893,280,2,credit_card,22/03/2017 16:58,140
4131,67,738,262,2,debit,11/03/2017 23:21,131
4132,49,883,129,1,cash,29/03/2017 2:05,129
4133,76,979,310,2,credit_card,08/03/2017 23:57,155
4134,7,933,336,3,credit_card,23/03/2017 6:57,112
4135,48,741,117,1,cash,12/03/2017 19:42,117
4136,28,870,328,2,cash,12/03/2017 13:40,164
4137,100,888,111,1,credit_card,04/03/2017 18:45,111
4138,65,939,154,1,debit,21/03/2017 17:35,154
4139,66,853,161,1,credit_card,04/03/2017 6:52,161
4140,61,916,316,2,cash,19/03/2017 10:40,158
4141,84,914,459,3,debit,29/03/2017 2:42,153
4142,54,733,1064,8,debit,07/03/2017 17:05,133
4143,84,826,459,3,credit_card,25/03/2017 9:36,153
4144,72,875,320,2,debit,18/03/2017 9:05,160
4145,89,874,588,3,debit,03/03/2017 12:15,196
4146,12,849,201,1,credit_card,10/03/2017 7:45,201
4147,80,847,435,3,credit_card,24/03/2017 15:36,145
4148,46,940,166,1,credit_card,07/03/2017 12:18,166
4149,14,928,116,1,debit,03/03/2017 17:23,116
4150,35,962,164,1,debit,01/03/2017 14:08,164
4151,94,815,402,3,cash,29/03/2017 23:28,134
4152,26,824,176,1,cash,10/03/2017 22:00,176
4153,22,736,146,1,credit_card,12/03/2017 11:16,146
4154,1,863,316,2,cash,25/03/2017 22:25,158
4155,79,725,543,3,debit,17/03/2017 12:32,181
4156,17,984,176,1,cash,07/03/2017 14:54,176
4157,6,762,374,2,cash,23/03/2017 2:02,187
4158,91,768,320,2,credit_card,30/03/2017 15:38,160
4159,19,738,326,2,credit_card,10/03/2017 19:07,163
4160,83,971,387,3,cash,28/03/2017 9:51,129
4161,13,851,160,1,credit_card,09/03/2017 19:18,160
4162,36,925,260,2,cash,30/03/2017 21:31,130
4163,72,763,480,3,debit,23/03/2017 9:28,160
4164,49,921,129,1,cash,28/03/2017 23:26,129
4165,89,783,196,1,credit_card,13/03/2017 3:25,196
4166,98,836,133,1,cash,24/03/2017 10:49,133
4167,32,734,202,2,credit_card,01/03/2017 1:09,101
4168,75,829,128,1,cash,24/03/2017 23:26,128
4169,53,712,224,2,credit_card,15/03/2017 4:06,112
4170,54,791,133,1,cash,17/03/2017 1:19,133
4171,49,964,516,4,credit_card,25/03/2017 15:57,129
4172,81,734,708,4,cash,07/03/2017 15:01,177
4173,68,787,408,3,cash,03/03/2017 1:54,136
4174,53,922,336,3,credit_card,30/03/2017 5:56,112
4175,53,906,224,2,credit_card,16/03/2017 13:21,112
4176,47,953,145,1,credit_card,03/03/2017 16:51,145
4177,70,989,173,1,debit,12/03/2017 10:27,173
4178,58,744,276,2,debit,17/03/2017 7:58,138
4179,94,887,134,1,debit,03/03/2017 3:05,134
4180,80,786,580,4,credit_card,17/03/2017 2:52,145
4181,40,778,483,3,cash,04/03/2017 3:16,161
4182,26,911,176,1,cash,05/03/2017 19:52,176
4183,68,898,136,1,debit,28/03/2017 17:14,136
4184,92,844,90,1,debit,26/03/2017 4:22,90
4185,95,869,168,1,credit_card,21/03/2017 1:17,168
4186,34,821,244,2,debit,13/03/2017 18:28,122
4187,30,801,459,3,debit,29/03/2017 1:15,153
4188,15,818,306,2,cash,04/03/2017 4:34,153
4189,72,769,480,3,cash,14/03/2017 19:25,160
4190,79,935,181,1,debit,28/03/2017 12:14,181
4191,36,793,260,2,debit,06/03/2017 11:23,130
4192,47,970,145,1,debit,20/03/2017 18:29,145
4193,78,787,77175,3,credit_card,18/03/2017 9:25,25725
4194,44,939,288,2,credit_card,20/03/2017 3:45,144
4195,31,870,258,2,credit_card,13/03/2017 5:21,129
4196,90,837,356,2,debit,27/03/2017 8:14,178
4197,19,705,489,3,credit_card,29/03/2017 23:15,163
4198,97,767,162,1,credit_card,08/03/2017 10:50,162
4199,2,990,94,1,cash,20/03/2017 5:05,94
4200,23,801,468,3,debit,14/03/2017 3:40,156
4201,44,716,432,3,debit,28/03/2017 13:34,144
4202,3,906,296,2,cash,03/03/2017 0:25,148
4203,70,798,519,3,cash,25/03/2017 5:28,173
4204,96,953,153,1,cash,17/03/2017 9:02,153
4205,100,847,333,3,debit,18/03/2017 11:13,111
4206,96,755,306,2,credit_card,21/03/2017 18:47,153
4207,98,985,399,3,credit_card,10/03/2017 16:02,133
4208,16,832,156,1,cash,15/03/2017 4:30,156
4209,48,934,468,4,cash,29/03/2017 13:19,117
4210,54,877,399,3,cash,23/03/2017 4:37,133
4211,43,717,543,3,credit_card,13/03/2017 19:40,181
4212,77,845,312,2,debit,07/03/2017 14:49,156
4213,26,740,528,3,cash,21/03/2017 13:57,176
4214,49,757,258,2,cash,29/03/2017 22:47,129
4215,52,909,292,2,cash,18/03/2017 7:03,146
4216,80,878,435,3,debit,05/03/2017 3:07,145
4217,53,909,112,1,cash,18/03/2017 19:11,112
4218,44,763,288,2,cash,25/03/2017 7:24,144
4219,65,853,308,2,credit_card,17/03/2017 11:31,154
4220,92,747,90,1,credit_card,25/03/2017 20:16,90
4221,100,980,222,2,debit,02/03/2017 16:42,111
4222,70,967,346,2,cash,24/03/2017 15:36,173
4223,70,886,173,1,credit_card,15/03/2017 19:10,173
4224,55,988,342,2,credit_card,09/03/2017 11:44,171
4225,62,930,320,2,debit,17/03/2017 3:03,160
4226,7,986,224,2,debit,06/03/2017 0:16,112
4227,58,730,276,2,cash,19/03/2017 3:56,138
4228,46,760,332,2,cash,29/03/2017 3:22,166
4229,66,730,322,2,cash,11/03/2017 11:02,161
4230,52,940,292,2,cash,02/03/2017 17:41,146
4231,87,999,298,2,debit,13/03/2017 21:35,149
4232,42,962,352,1,cash,04/03/2017 0:01,352
4233,100,995,222,2,cash,26/03/2017 11:13,111
4234,79,849,543,3,cash,05/03/2017 18:45,181
4235,35,872,164,1,cash,25/03/2017 12:58,164
4236,8,836,132,1,debit,25/03/2017 14:36,132
4237,34,703,488,4,credit_card,13/03/2017 10:15,122
4238,54,755,266,2,cash,18/03/2017 19:41,133
4239,2,783,282,3,credit_card,07/03/2017 7:42,94
4240,84,775,153,1,credit_card,28/03/2017 13:17,153
4241,89,844,392,2,debit,22/03/2017 10:43,196
4242,16,703,468,3,credit_card,05/03/2017 13:21,156
4243,60,829,177,1,debit,26/03/2017 19:28,177
4244,91,712,320,2,credit_card,27/03/2017 17:39,160
4245,59,745,534,3,cash,11/03/2017 23:13,178
4246,62,918,320,2,debit,10/03/2017 0:39,160
4247,71,983,328,2,cash,09/03/2017 23:59,164
4248,95,975,504,3,cash,18/03/2017 4:55,168
4249,25,827,130,1,debit,22/03/2017 7:41,130
4250,20,926,127,1,cash,18/03/2017 8:38,127
4251,45,944,568,4,credit_card,21/03/2017 5:30,142
4252,63,798,272,2,credit_card,19/03/2017 15:58,136
4253,3,809,592,4,debit,15/03/2017 20:48,148
4254,69,720,262,2,credit_card,11/03/2017 3:28,131
4255,94,890,402,3,credit_card,13/03/2017 2:43,134
4256,94,842,268,2,credit_card,20/03/2017 21:38,134
4257,46,946,332,2,credit_card,25/03/2017 13:17,166
4258,19,719,326,2,cash,10/03/2017 10:57,163
4259,48,906,117,1,cash,15/03/2017 12:14,117
4260,7,746,112,1,credit_card,11/03/2017 1:52,112
4261,52,827,146,1,cash,02/03/2017 10:03,146
4262,91,857,160,1,cash,08/03/2017 23:59,160
4263,98,863,399,3,credit_card,14/03/2017 1:07,133
4264,38,728,570,3,credit_card,09/03/2017 15:22,190
4265,14,885,232,2,cash,05/03/2017 0:29,116
4266,13,827,320,2,credit_card,26/03/2017 23:21,160
4267,43,985,181,1,credit_card,04/03/2017 21:18,181
4268,96,937,459,3,credit_card,02/03/2017 16:16,153
4269,67,740,393,3,credit_card,27/03/2017 5:59,131
4270,72,737,160,1,credit_card,15/03/2017 13:51,160
4271,96,856,306,2,credit_card,03/03/2017 8:25,153
4272,40,917,161,1,credit_card,11/03/2017 6:48,161
4273,58,866,138,1,debit,09/03/2017 21:43,138
4274,59,781,178,1,credit_card,30/03/2017 13:10,178
4275,86,791,130,1,cash,07/03/2017 13:53,130
4276,11,838,184,1,cash,29/03/2017 2:47,184
4277,90,802,178,1,credit_card,22/03/2017 21:39,178
4278,72,955,320,2,cash,26/03/2017 20:45,160
4279,47,788,145,1,credit_card,30/03/2017 7:59,145
4280,35,775,164,1,credit_card,20/03/2017 9:33,164
4281,36,820,260,2,cash,21/03/2017 2:29,130
4282,93,928,114,1,credit_card,09/03/2017 16:51,114
4283,84,951,306,2,credit_card,20/03/2017 10:52,153
4284,25,811,260,2,cash,29/03/2017 5:08,130
4285,33,921,346,2,debit,04/03/2017 2:21,173
4286,31,881,387,3,debit,22/03/2017 8:01,129
4287,38,710,380,2,cash,26/03/2017 0:49,190
4288,58,823,138,1,debit,16/03/2017 17:09,138
4289,94,968,134,1,debit,12/03/2017 16:16,134
4290,4,700,384,3,debit,22/03/2017 23:55,128
4291,51,740,374,2,credit_card,15/03/2017 12:09,187
4292,94,746,402,3,credit_card,23/03/2017 20:48,134
4293,35,735,164,1,debit,12/03/2017 6:33,164
4294,81,718,531,3,credit_card,29/03/2017 22:35,177
4295,42,859,704,2,cash,24/03/2017 20:50,352
4296,99,760,780,4,cash,16/03/2017 21:22,195
4297,63,793,408,3,debit,07/03/2017 0:09,136
4298,66,904,322,2,cash,01/03/2017 7:23,161
4299,99,775,585,3,credit_card,18/03/2017 14:49,195
4300,18,832,312,2,credit_card,29/03/2017 20:39,156
4301,68,999,136,1,credit_card,20/03/2017 16:58,136
4302,65,727,154,1,cash,15/03/2017 3:10,154
4303,2,996,94,1,credit_card,19/03/2017 11:03,94
4304,45,727,284,2,cash,01/03/2017 11:55,142
4305,31,901,258,2,credit_card,22/03/2017 5:07,129
4306,28,737,492,3,credit_card,13/03/2017 10:22,164
4307,93,915,114,1,credit_card,27/03/2017 7:49,114
4308,99,788,195,1,debit,26/03/2017 7:46,195
4309,82,936,177,1,credit_card,20/03/2017 2:14,177
4310,69,781,131,1,cash,27/03/2017 13:47,131
4311,30,892,459,3,debit,27/03/2017 8:19,153
4312,78,960,51450,2,debit,01/03/2017 3:02,25725
4313,34,735,122,1,debit,24/03/2017 4:55,122
4314,77,791,156,1,credit_card,14/03/2017 8:56,156
4315,95,959,168,1,cash,17/03/2017 19:07,168
4316,8,973,132,1,credit_card,12/03/2017 22:18,132
4317,89,911,392,2,cash,21/03/2017 17:43,196
4318,71,996,164,1,debit,19/03/2017 16:31,164
4319,45,799,284,2,debit,26/03/2017 6:42,142
4320,40,877,161,1,credit_card,19/03/2017 17:31,161
4321,97,922,162,1,credit_card,17/03/2017 3:00,162
4322,9,703,118,1,cash,29/03/2017 10:25,118
4323,53,855,112,1,cash,10/03/2017 7:39,112
4324,4,842,256,2,cash,18/03/2017 1:10,128
4325,20,959,127,1,credit_card,30/03/2017 5:47,127
4326,77,907,312,2,credit_card,20/03/2017 9:41,156
4327,42,788,704,2,debit,16/03/2017 23:37,352
4328,85,769,344,2,debit,18/03/2017 6:16,172
4329,45,961,142,1,credit_card,13/03/2017 16:36,142
4330,73,834,165,1,cash,17/03/2017 1:16,165
